timestamp,a,b,right,left,down,rb
1717280774_0,1,0,0,0,0,0
1717280774_117,1,0,0,0,0,0
1717280774_3,1,0,1,0,0,0
1717280774_4,1,0,0,0,0,0
1717280774_5,1,0,0,0,0,0
1717280775_0,1,0,0,0,0,0
1717280775_1,1,0,0,0,0,0
1717280775_21,1,0,0,0,0,0
1717280775_4,1,0,0,0,0,0
1717280775_5,1,0,0,0,0,0
1717280776_01,1,0,0,0,0,0
1717280776_2,1,0,0,0,0,0
1717280776_3,1,0,0,0,0,0
1717280776_4,1,0,0,0,0,0
1717280776_5,1,0,0,0,0,0
1717280777_0,1,0,0,0,0,0
1717280777_1,0,0,0,0,0,0
1717280777_2,0,0,0,0,0,0
1717280777_3,0,0,0,0,0,0
1717280777_40,0,0,0,0,0,0
1717280778_0,0,0,0,0,0,0
1717280778_1,0,0,0,0,0,0
1717280778_2,0,0,0,0,0,0
1717280778_3,0,0,0,0,0,0
1717280778_4,0,0,0,0,0,0
1717280778_5,0,0,0,0,0,0
1717280779_0,0,0,0,0,0,0
1717280779_10,0,0,0,0,0,0
1717280779_3,0,0,0,0,0,0
1717280779_4,0,0,0,0,0,0
1717280779_5,0,0,0,0,0,0
1717280780_0,0,0,0,0,0,0
1717280780_10,0,0,0,0,0,0
1717280780_4,0,0,0,0,0,0
1717280782_0,0,0,0,0,0,0
1717280783_0,0,0,0,0,0,0
1717280783_1,0,0,0,0,0,0
1717280783_2,0,0,0,0,0,0
1717280783_3,0,0,0,0,0,0
1717280783_4,0,0,0,0,0,0
1717280783_5,0,0,0,0,0,0
